"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ScubaHelmet_Goggles_C"",EngramLevelRequirement=81,EngramPointsCost=25,EngramHidden=False,RemoveEngramPreReq=True)",81,x,PrimalItemArmor_ScubaHelmet_Goggles_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ScubaShirt_SuitWithTank_C"",EngramLevelRequirement=81,EngramPointsCost=35,EngramHidden=False,RemoveEngramPreReq=True)",81,x,PrimalItemArmor_ScubaShirt_SuitWithTank_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Sauro_Platform_C"",EngramLevelRequirement=82,EngramPointsCost=35,EngramHidden=False,RemoveEngramPreReq=True)",82,x,PrimalItemArmor_SauroSaddle_Platform_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_MachinedSniper_C"",EngramLevelRequirement=83,EngramPointsCost=36,EngramHidden=False,RemoveEngramPreReq=True)",83,x,PrimalItem_WeaponMachinedSniper_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Plesio_Platform_C"",EngramLevelRequirement=84,EngramPointsCost=80,EngramHidden=False,RemoveEngramPreReq=True)",84,x,PrimalItemArmor_PlesiSaddle_Platform_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_SaddleDeinotherium_ASA_C"",EngramLevelRequirement=85,EngramPointsCost=50,EngramHidden=False,RemoveEngramPreReq=True)",85,x,PrimalItemArmor_DeinotheriumSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_GasMask_C"",EngramLevelRequirement=85,EngramPointsCost=100,EngramHidden=False,RemoveEngramPreReq=True)",85,x,PrimalItemArmor_GasMask_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_NightVisionGoggles_C"",EngramLevelRequirement=86,EngramPointsCost=100,EngramHidden=False,RemoveEngramPreReq=True)",86,x,PrimalItemArmor_NightVisionGoggles_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RocketLauncher_C"",EngramLevelRequirement=87,EngramPointsCost=32,EngramHidden=False,RemoveEngramPreReq=True)",87,x,PrimalItem_WeaponRocketLauncher_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Rhynio_C"",EngramLevelRequirement=90,EngramPointsCost=65,EngramHidden=False,RemoveEngramPreReq=True)",90,x,PrimalItemArmor_RhynioSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Tuso_C"",EngramLevelRequirement=91,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",91,x,PrimalItemArmor_TusoSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RiotShield_C"",EngramLevelRequirement=92,EngramPointsCost=35,EngramHidden=False,RemoveEngramPreReq=True)",92,x,PrimalItemArmor_TransparentRiotShield_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Mosa_Platform_C"",EngramLevelRequirement=93,EngramPointsCost=80,EngramHidden=False,RemoveEngramPreReq=True)",95,x,PrimalItemArmor_MosaSaddle_Platform_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ElectricProd_C"",EngramLevelRequirement=95,EngramPointsCost=60,EngramHidden=False,RemoveEngramPreReq=True)",96,x,PrimalItem_WeaponProd_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Carcha_C"",EngramLevelRequirement=96,EngramPointsCost=75,EngramHidden=False,RemoveEngramPreReq=True)",96,x,PrimalItemArmor_CarchaSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Gigant_C"",EngramLevelRequirement=96,EngramPointsCost=75,EngramHidden=False,RemoveEngramPreReq=True)",96,x,PrimalItemArmor_GigantSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Quetz_Platform_C"",EngramLevelRequirement=97,EngramPointsCost=80,EngramHidden=False,RemoveEngramPreReq=True)",97,x,PrimalItemArmor_QuetzSaddle_Platform_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RiotBoots_C"",EngramLevelRequirement=98,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",98,x,PrimalItemArmor_RiotBoots_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RiotShirt_C"",EngramLevelRequirement=98,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",98,x,PrimalItemArmor_RiotShirt_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RiotGloves_C"",EngramLevelRequirement=98,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",98,x,PrimalItemArmor_RiotGloves_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RiotHelmet_C"",EngramLevelRequirement=98,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",98,x,PrimalItemArmor_RiotHelmet_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RiotPants_C"",EngramLevelRequirement=98,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",98,x,PrimalItemArmor_RiotPants_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_DreadSaddle_C"",EngramLevelRequirement=100,EngramPointsCost=100,EngramHidden=False,RemoveEngramPreReq=True)",100,,PrimalItemArmor_DreadSaddle_Platform_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ShastaSaddle_C"",EngramLevelRequirement=100,EngramPointsCost=70,EngramHidden=False,RemoveEngramPreReq=True)",100,,PrimalItemArmor_ShastaSaddle_Submarine_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Titano_Platform_C"",EngramLevelRequirement=100,EngramPointsCost=120,EngramHidden=False,RemoveEngramPreReq=True)",100,,PrimalItemArmor_TitanSaddle_Platform_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_DoggoArmor_Saddle_C"",EngramLevelRequirement=21,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",21,,PrimalItemArmor_DinoCompanionSaddle_Doggo_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_Saddle_Carriage_C"",EngramLevelRequirement=22,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",22,x,PrimalItemArmor_SaddleCart_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Boomerang_C"",EngramLevelRequirement=9,EngramPointsCost=2,EngramHidden=False,RemoveEngramPreReq=True)",9,x,PrimalItem_WeaponBoomerang_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Camelsaurus_C"",EngramLevelRequirement=11,EngramPointsCost=11,EngramHidden=False,RemoveEngramPreReq=True)",11,x,PrimalItemArmor_CamelsaurusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_DesertClothBoots_C"",EngramLevelRequirement=28,EngramPointsCost=7,EngramHidden=False,RemoveEngramPreReq=True)",28,x,PrimalItemArmor_DesertClothBoots_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_DesertClothGloves_C"",EngramLevelRequirement=28,EngramPointsCost=7,EngramHidden=False,RemoveEngramPreReq=True)",28,x,PrimalItemArmor_DesertClothGloves_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_DesertClothPants_C"",EngramLevelRequirement=28,EngramPointsCost=5,EngramHidden=False,RemoveEngramPreReq=True)",28,x,PrimalItemArmor_DesertClothPants_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_DesertClothShirt_C"",EngramLevelRequirement=28,EngramPointsCost=4,EngramHidden=False,RemoveEngramPreReq=True)",28,x,PrimalItemArmor_DesertClothShirt_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_DesertClothGooglesHelmet_C"",EngramLevelRequirement=28,EngramPointsCost=7,EngramHidden=False,RemoveEngramPreReq=True)",28,x,PrimalItemArmor_DesertClothGogglesHelmet_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Moth_C"",EngramLevelRequirement=36,EngramPointsCost=12,EngramHidden=False,RemoveEngramPreReq=True)",36,x,PrimalItemArmor_MothSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_SpineyLizard_C"",EngramLevelRequirement=40,EngramPointsCost=18,EngramHidden=False,RemoveEngramPreReq=True)",40,x,PrimalItemArmor_SpineyLizardSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Mantis_C"",EngramLevelRequirement=45,EngramPointsCost=18,EngramHidden=False,RemoveEngramPreReq=True)",45,x,PrimalItemArmor_MantisSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ChainSaw_C"",EngramLevelRequirement=55,EngramPointsCost=21,EngramHidden=False,RemoveEngramPreReq=True)",55,x,PrimalItem_ChainSaw_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Flamethrower_C"",EngramLevelRequirement=65,EngramPointsCost=25,EngramHidden=False,RemoveEngramPreReq=True)",65,x,PrimalItem_WeapFlamethrower_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_RockGolem_C"",EngramLevelRequirement=70,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",70,x,PrimalItemArmor_RockGolemSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RavagerSaddle_C"",EngramLevelRequirement=47,EngramPointsCost=20,EngramHidden=False,RemoveEngramPreReq=True)",47,,PrimalItemArmor_CavewolfSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RollratSaddle_C"",EngramLevelRequirement=58,EngramPointsCost=26,EngramHidden=False,RemoveEngramPreReq=True)",58,,PrimalItemArmor_MoleRatSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_KarkinoSaddle_C"",EngramLevelRequirement=65,EngramPointsCost=28,EngramHidden=False,RemoveEngramPreReq=True)",65,,PrimalItemArmor_CrabSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_HazardSuit_Boots_C"",EngramLevelRequirement=68,EngramPointsCost=16,EngramHidden=False,RemoveEngramPreReq=True)",68,x,PrimalItemArmor_HazardSuitBoots_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_HazardSuit_Gloves_C"",EngramLevelRequirement=68,EngramPointsCost=16,EngramHidden=False,RemoveEngramPreReq=True)",68,x,PrimalItemArmor_HazardSuitGloves_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_HazardSuit_Helmet_C"",EngramLevelRequirement=68,EngramPointsCost=28,EngramHidden=False,RemoveEngramPreReq=True)",68,x,PrimalItemArmor_HazardSuitHelmet_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_HazardSuit_Pants_C"",EngramLevelRequirement=68,EngramPointsCost=22,EngramHidden=False,RemoveEngramPreReq=True)",68,x,PrimalItemArmor_HazardSuitPants_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_HazardSuit_Chest_C"",EngramLevelRequirement=68,EngramPointsCost=22,EngramHidden=False,RemoveEngramPreReq=True)",68,x,PrimalItemArmor_HazardSuitShirt_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ShadowDrakeSaddle_C"",EngramLevelRequirement=75,EngramPointsCost=26,EngramHidden=False,RemoveEngramPreReq=True)",75,,PrimalItemArmor_RockDrakeSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BasiliskSaddle_C"",EngramLevelRequirement=85,EngramPointsCost=28,EngramHidden=False,RemoveEngramPreReq=True)",85,,PrimalItemArmor_BasiliskSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_SpindlesSaddle_C"",EngramLevelRequirement=27,EngramPointsCost=8,EngramHidden=False,RemoveEngramPreReq=True)",27,,PrimalItemArmor_SpindlesSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_GachaSaddle_C"",EngramLevelRequirement=38,EngramPointsCost=6,EngramHidden=False,RemoveEngramPreReq=True)",38,,PrimalItemArmor_GachaSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_GasBagsSaddle_C"",EngramLevelRequirement=43,EngramPointsCost=6,EngramHidden=False,RemoveEngramPreReq=True)",43,,PrimalItemArmor_GasBagsSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_OwlSaddle_C"",EngramLevelRequirement=61,EngramPointsCost=6,EngramHidden=False,RemoveEngramPreReq=True)",61,,PrimalItemArmor_OwlSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_IceJumperSaddle_C"",EngramLevelRequirement=66,EngramPointsCost=8,EngramHidden=False,RemoveEngramPreReq=True)",66,,PrimalItemArmor_IceJumperSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_MekSpawner_C"",EngramLevelRequirement=91,EngramPointsCost=38,EngramHidden=False,RemoveEngramPreReq=True)",91,,PrimalItem_Spawner_Mek_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_LostColony_BossBatSaddle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",0,x,PrimalItemArmor_BossBatSaddle_C,Gigadesmodus Saddle,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_LostColony_BossBatSaddle_Platform_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",0,x,PrimalItemArmor_BossBatSaddle_Platform_C,Gigadesmodus Platform Saddle,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ArcticGloves_C"",EngramLevelRequirement=19,EngramPointsCost=9,EngramHidden=False,RemoveEngramPreReq=True)",19,x,PrimalItemArmor_ArcticGloves_C,Arctic Armor,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ArcticShirt_C"",EngramLevelRequirement=19,EngramPointsCost=9,EngramHidden=False,RemoveEngramPreReq=True)",19,x,PrimalItemArmor_ArcticShirt_C,Arctic Armor,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ArcticBoots_C"",EngramLevelRequirement=19,EngramPointsCost=9,EngramHidden=False,RemoveEngramPreReq=True)",19,x,PrimalItemArmor_ArcticBoots_C,Arctic Armor,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ArcticPants_C"",EngramLevelRequirement=19,EngramPointsCost=9,EngramHidden=False,RemoveEngramPreReq=True)",19,x,PrimalItemArmor_ArcticPants_C,Arctic Armor,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ArcticHelmet_C"",EngramLevelRequirement=19,EngramPointsCost=9,EngramHidden=False,RemoveEngramPreReq=True)",19,x,PrimalItemArmor_ArcticHelmet_C,Arctic Armor,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_LostColony_Saddle_AngelFox_C"",EngramLevelRequirement=58,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",58,,PrimalItemArmor_AngelFoxSaddle_C,Veilwyn Saddle,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_LostColony_FabCrossbow_C"",EngramLevelRequirement=58,EngramPointsCost=18,EngramHidden=False,RemoveEngramPreReq=True)",58,,PrimalItem_WeaponCrossbow_Fab_C,Fabricated Crossbow,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_LostColony_Saddle_DevilFox_C"",EngramLevelRequirement=65,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",65,,PrimalItemArmor_DevilFoxSaddle_C,Malwyn Saddle,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_LostColony_Saddle_SnowMonster_C"",EngramLevelRequirement=74,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",74,,PrimalItemArmor_SnowMonsterSaddle_C,Ossidon Saddle,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_LostColony_Saddle_SnowDragon_C"",EngramLevelRequirement=85,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",85,,PrimalItemArmor_SnowDragonSaddle_C,Aureliax Saddle,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekBoots_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItemArmor_TekBoots_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekGloves_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItemArmor_TekGloves_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekHelmet_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItemArmor_TekHelmet_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekPants_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItemArmor_TekPants_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekShirt_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItemArmor_TekShirt_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekRifle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItem_TekRifle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekRexSaddle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItemArmor_RexSaddle_Tek_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekMegalodonSaddle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItemArmor_MegalodonSaddle_Tek_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekMosaSaddle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItemArmor_MosaSaddle_Tek_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekTapejaraSaddle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItemArmor_Tapejara_Tek_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekSword_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItem_WeaponTekSword_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekShieldArmor_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItemArmor_ShieldTek_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekSniper_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItem_TekSniper_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekRockDrakeSaddle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItemArmor_RockDrakeSaddle_Tek_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekGrenadeLauncher_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItem_WeaponTekGrenadeLauncher_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekExosuit_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItem_Spawner_Exosuit_C,Exo Mek,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_GiantTurtleSaddle_C"",EngramLevelRequirement=45,EngramPointsCost=35,EngramHidden=False,RemoveEngramPreReq=True)",45,x,PrimalItemArmor_GiantTurtleSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekClaws_C"",EngramLevelRequirement=80,EngramPointsCost=15,EngramHidden=False,RemoveEngramPreReq=True)",200,x,PrimalItem_WeaponTekClaws_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ShoulderCannon_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,x,PrimalItemArmor_ShoulderCannon_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_MiningDrill_C"",EngramLevelRequirement=80,EngramPointsCost=35,EngramHidden=False,RemoveEngramPreReq=True)",80,x,PrimalItem_WeaponMiningDrill_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_CherufeSaddle_C"",EngramLevelRequirement=95,EngramPointsCost=35,EngramHidden=False,RemoveEngramPreReq=True)",95,x,PrimalItemArmor_CherufeSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekSpaceWhaleSaddle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,x,PrimalItemArmor_SpaceWhaleSaddle_Tek_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Milkglider_Saddle_New_C"",EngramLevelRequirement=19,EngramPointsCost=24,EngramHidden=False,RemoveEngramPreReq=True)",19,x,PrimalItemArmor_MilkgliderSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Minigun_C"",EngramLevelRequirement=94,EngramPointsCost=35,EngramHidden=False,RemoveEngramPreReq=True)",35,x,PrimalItem_WeaponMinigun_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekBow_C"",EngramLevelRequirement=116,EngramPointsCost=53,EngramHidden=False,RemoveEngramPreReq=True)",200,x,PrimalItem_WeaponTekBow_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekPistol_C"",EngramLevelRequirement=118,EngramPointsCost=55,EngramHidden=False,RemoveEngramPreReq=True)",200,x,PrimalItem_WeaponTekPistol_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_SpaceDolphin_Saddle_C"",EngramLevelRequirement=120,EngramPointsCost=60,EngramHidden=False,RemoveEngramPreReq=True)",200,x,PrimalItemArmor_SpaceDolphinSaddle_Tek_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_SaddleAcro_C"",EngramLevelRequirement=76,EngramPointsCost=43,EngramHidden=False,RemoveEngramPreReq=True)",76,x,PrimalItemArmor_AcroSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_GrandTortugar_C"",EngramLevelRequirement=43,EngramPointsCost=18,EngramHidden=False,RemoveEngramPreReq=True)",43,x,PrimalItemArmor_GrandTortugaSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_GrandTortugar_Platform_C"",EngramLevelRequirement=52,EngramPointsCost=18,EngramHidden=False,RemoveEngramPreReq=True)",52,x,PrimalItemArmor_GrandTortugar_Platform_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Axolotl_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",36,,PrimalItemArmor_AxolotlSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TOF_Saddle_Paleoctopus_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",66,,PrimalItemArmor_PalaeoctopusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Lumina_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",66,x,PrimalItemArmor_LuminaSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Dragontopia_Saddle_Umbra_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",66,x,PrimalItemArmor_UmbraSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_ElderLumina_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",66,,PrimalItemArmor_ElderLuminaSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Dragontopia_Saddle_ElderUmbra_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",66,,PrimalItemArmor_ElderUmbraSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Postosuchus_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",39,,PrimalItemArmor_PostoSaddle_C,,,Prehistoric Beasts,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Neovenator_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",74,,PrimalItemArmor_NeovenatorSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekSaddle_Neovenator_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItemArmor_NeovenatorSaddle_Tek_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Nasutoceratops_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",32,,PrimalItemArmor_NasutoceratopsSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Nasutoceratops_Tek_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItemArmor_NasutoceratopsSaddle_Tek_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Yang_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",74,,PrimalItemArmor_YangchuanosaurusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Tsintaosaurus_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",3,,PrimalItemArmor_TsintaosaurusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BagNeimongosaurus_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",17,,PrimalItemArmor_NeimongosaurusBags_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Ino_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",47,,PrimalItemArmor_InostranceviaSaddle_C,,,,
