"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_GasMask_C"",EngramLevelRequirement=85,EngramPointsCost=100,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_NightVisionGoggles_C"",EngramLevelRequirement=86,EngramPointsCost=100,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RocketLauncher_C"",EngramLevelRequirement=87,EngramPointsCost=32,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RocketAmmo_C"",EngramLevelRequirement=87,EngramPointsCost=8,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_SeaMine_C"",EngramLevelRequirement=88,EngramPointsCost=30,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_IndustrialCookingPot_C"",EngramLevelRequirement=89,EngramPointsCost=60,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,CS
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AggroTranqDart_C"",EngramLevelRequirement=90,EngramPointsCost=60,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Rhynio_C"",EngramLevelRequirement=90,EngramPointsCost=65,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Tuso_C"",EngramLevelRequirement=91,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RiotShield_C"",EngramLevelRequirement=92,EngramPointsCost=35,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Mosa_Platform_C"",EngramLevelRequirement=93,EngramPointsCost=80,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_MinigunTurret_C"",EngramLevelRequirement=94,EngramPointsCost=80,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,CS
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ElectricProd_C"",EngramLevelRequirement=95,EngramPointsCost=60,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Carcha_C"",EngramLevelRequirement=96,EngramPointsCost=75,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Gigant_C"",EngramLevelRequirement=96,EngramPointsCost=75,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RefinedTranqDart_C"",EngramLevelRequirement=96,EngramPointsCost=30,EngramHidden=False,RemoveEngramPreReq=True)",,86,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Quetz_Platform_C"",EngramLevelRequirement=97,EngramPointsCost=80,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RiotBoots_C"",EngramLevelRequirement=98,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RiotShirt_C"",EngramLevelRequirement=98,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RiotGloves_C"",EngramLevelRequirement=98,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RiotHelmet_C"",EngramLevelRequirement=98,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RiotPants_C"",EngramLevelRequirement=98,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RocketTurret_C"",EngramLevelRequirement=99,EngramPointsCost=100,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,CS
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_DreadSaddle_C"",EngramLevelRequirement=100,EngramPointsCost=100,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_HeavyTurret_C"",EngramLevelRequirement=100,EngramPointsCost=100,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,CS
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ShastaSaddle_C"",EngramLevelRequirement=100,EngramPointsCost=70,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Titano_Platform_C"",EngramLevelRequirement=100,EngramPointsCost=120,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AB_GhillieBoots_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,BOB TALL TALES,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AB_GhillieShirt_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AB_GhillieGloves_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AB_GhilliePants_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AB_GhillieHelmet_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_BeretHat_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_BoaterHat_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_BowlerHat_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_CyclistHat_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Dapper_Boots_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Dapper_Gloves_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Dapper_Pants_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Dapper_Shirt_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_DrfiterBoots_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_DrfiterGloves_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_DrfiterHat_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_DrfiterPants_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_DrfiterShirt_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_Dynamite_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Engineer_Boots_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Engineer_Gloves_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Engineer_Hat_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Engineer_Pants_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Engineer_Shirt_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_Tileset_Wood_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Dapper_Hat_Med_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_RustlerBoots_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_RustlerGloves_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_RustlerHat_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_RustlerPants_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_RustlerShirt_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_RancherHat_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Dapper_Hat_Short_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_SinisterHat_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Goggles_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_GogglesHat_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_RockDrakeSaddle_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_StructureTileset_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Dapper_Hat_Tall_C"",EngramLevelRequirement=1,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_Scaffolding_C"",EngramLevelRequirement=12,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_ShootableBottle_C"",EngramLevelRequirement=14,EngramPointsCost=4,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_Coffin_C"",EngramLevelRequirement=20,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_SaloonChair_C"",EngramLevelRequirement=20,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_SaloonTable_C"",EngramLevelRequirement=20,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_Shovel_C"",EngramLevelRequirement=20,EngramPointsCost=6,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_SaloonStool_C"",EngramLevelRequirement=20,EngramPointsCost=6,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_TreasureCache_C"",EngramLevelRequirement=20,EngramPointsCost=8,EngramHidden=False,RemoveEngramPreReq=True)",,,,,not on the website,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_DoggoArmor_Saddle_C"",EngramLevelRequirement=21,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_DoggoArmor_AmmoBox_C"",EngramLevelRequirement=21,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_DoggoArmor_MeatSack_C"",EngramLevelRequirement=21,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_DoggoArmor_Spikes_C"",EngramLevelRequirement=21,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_DoggoArmor_SleepingBag_C"",EngramLevelRequirement=21,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_DoggoArmor_ChibiBasket_C"",EngramLevelRequirement=21,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_DoggoArmor_ExtraArmor_C"",EngramLevelRequirement=21,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_DoggoArmor_Medkit_C"",EngramLevelRequirement=21,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_DoggoArmor_OxygenTank_C"",EngramLevelRequirement=21,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_DoggoArmor_FoodBasket_C"",EngramLevelRequirement=21,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_DoggoArmor_Bag_C"",EngramLevelRequirement=21,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_DoggoArmor_Movespeed_C"",EngramLevelRequirement=21,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_DoggoArmor_Spyglass_C"",EngramLevelRequirement=21,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_DrawingSheet_C"",EngramLevelRequirement=21,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_Saddle_Carriage_C"",EngramLevelRequirement=22,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_Sign_Hanging_C"",EngramLevelRequirement=22,EngramPointsCost=5,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_Barrel_C"",EngramLevelRequirement=23,EngramPointsCost=9,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_PokerTable_C"",EngramLevelRequirement=26,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_TownBell_C"",EngramLevelRequirement=28,EngramPointsCost=11,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_FancyArmchair_C"",EngramLevelRequirement=30,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_FancyCouch_C"",EngramLevelRequirement=30,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_PlantPot_C"",EngramLevelRequirement=31,EngramPointsCost=13,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_SaloonPiano_C"",EngramLevelRequirement=31,EngramPointsCost=13,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_OilLamp_C"",EngramLevelRequirement=33,EngramPointsCost=12,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_TribeTower_C"",EngramLevelRequirement=42,EngramPointsCost=60,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,CS
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_Train_Car_C"",EngramLevelRequirement=43,EngramPointsCost=35,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_Train_Platform_C"",EngramLevelRequirement=43,EngramPointsCost=35,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_Train_TracksAuto_C"",EngramLevelRequirement=43,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ChargeBattery_Mini_C"",EngramLevelRequirement=45,EngramPointsCost=5,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_Lights_C"",EngramLevelRequirement=48,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,CS
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Lights_C"",EngramLevelRequirement=48,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,CS
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_VehicleGarage_C"",EngramLevelRequirement=50,EngramPointsCost=30,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_LibraryStorage_C"",EngramLevelRequirement=51,EngramPointsCost=9,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_WaterTank_Large_C"",EngramLevelRequirement=53,EngramPointsCost=25,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,CS
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Spotlight_C"",EngramLevelRequirement=54,EngramPointsCost=8,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_Windmill_C"",EngramLevelRequirement=55,EngramPointsCost=20,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_ExplosiveSpear_C"",EngramLevelRequirement=58,EngramPointsCost=18,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_AntifireGrenade_C"",EngramLevelRequirement=58,EngramPointsCost=18,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_GooGun_C"",EngramLevelRequirement=58,EngramPointsCost=18,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_TinkeringDesk_C"",EngramLevelRequirement=64,EngramPointsCost=21,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_IndustrialPreservingBin_C"",EngramLevelRequirement=68,EngramPointsCost=23,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_BioGrinder_C"",EngramLevelRequirement=85,EngramPointsCost=50,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_GeneScanner_C"",EngramLevelRequirement=86,EngramPointsCost=11,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_GeneInfuser_C"",EngramLevelRequirement=86,EngramPointsCost=17,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,CS
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_HelperBot_C"",EngramLevelRequirement=86,EngramPointsCost=32,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_EmbryoIncubator_C"",EngramLevelRequirement=89,EngramPointsCost=24,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_AntiFlyerTurret_C"",EngramLevelRequirement=90,EngramPointsCost=30,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,CS
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_TimeClock_C"",EngramLevelRequirement=91,EngramPointsCost=29,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_TekChemBench_C"",EngramLevelRequirement=92,EngramPointsCost=50,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Zeppelin_C"",EngramLevelRequirement=92,EngramPointsCost=22,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_MegaForge_C"",EngramLevelRequirement=94,EngramPointsCost=36,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Stopwatch_C"",EngramLevelRequirement=99,EngramPointsCost=27,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_LinkedStorage_C"",EngramLevelRequirement=100,EngramPointsCost=33,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_TeslaCoil_C"",EngramLevelRequirement=103,EngramPointsCost=30,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,CS
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Clay_C"",EngramLevelRequirement=5,EngramPointsCost=3,EngramHidden=False,RemoveEngramPreReq=True)",,,,SCORCHED ,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_PreservingSalt_C"",EngramLevelRequirement=5,EngramPointsCost=3,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Tent_C"",EngramLevelRequirement=7,EngramPointsCost=8,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Boomerang_C"",EngramLevelRequirement=9,EngramPointsCost=2,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Camelsaurus_C"",EngramLevelRequirement=11,EngramPointsCost=11,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Vessel_C"",EngramLevelRequirement=13,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AdobeCeiling_C"",EngramLevelRequirement=15,EngramPointsCost=5,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,CS
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AdobeDoor_C"",EngramLevelRequirement=15,EngramPointsCost=4,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,CS
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AdobeFenceFoundation_C"",EngramLevelRequirement=15,EngramPointsCost=6,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AdobeFloor_C"",EngramLevelRequirement=15,EngramPointsCost=6,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
